ConvertedCompYearly,YearsCodePro,Country,EdLevel,DevType,Employment,Year
42372.0,24,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;DevOps specialist;System administrator","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
60000.0,5,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time",2022
,,Paraguay,Some college/university study without earning a degree,"Developer, front-end;Developer, full-stack;Student","Student, part-time;Independent contractor, freelancer, or self-employed",2022
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Data scientist or machine learning specialist;Developer, back-end;Data or business analyst","Employed, full-time;Student, part-time",2022
,,Nigeria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile","Employed, full-time;Student, full-time",2022
,,United States of America,Primary/elementary school,,I prefer not to say,2022
190000.0,10,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, mobile","Employed, full-time",2022
150000.0,8,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Data scientist or machine learning specialist;Developer, front-end;Developer, full-stack;Developer, back-end","Employed, full-time",2022
,22,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications;Designer","Employed, full-time",2022
72000.0,2,United States of America,"Associate degree (A.A., A.S., etc.)","Developer, back-end","Employed, full-time",2022
,,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, part-time",2022
31992.0,7,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, mobile;Project manager;Product manager","Independent contractor, freelancer, or self-employed",2022
,2,Guatemala,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2022
376918.0,Less than 1 year,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Senior Executive (C-Suite, VP, etc.)","Employed, full-time",2022
,,Poland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,I prefer not to say,2022
271380.0,18,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, mobile;Database administrator;Developer, embedded applications or devices;Project manager;Product manager;System administrator","Employed, full-time",2022
,,India,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, front-end;Developer, full-stack;Student;Developer, mobile","Student, part-time;Employed, part-time",2022
14364.0,1,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2022
4332.0,Less than 1 year,Nigeria,Something else,"Developer, full-stack","Employed, full-time",2022
110659.0,8,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Cloud infrastructure engineer","Employed, full-time",2022
90647.0,15,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Developer, back-end;Developer, QA or test","Employed, full-time",2022
,,Uruguay,"Associate degree (A.A., A.S., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Database administrator;DevOps specialist;Scientist;System administrator;Security professional","Student, part-time;Independent contractor, freelancer, or self-employed",2022
29436.0,4,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2022
,2,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2022
,,Iceland,Some college/university study without earning a degree,"Developer, full-stack;Security professional","Employed, full-time;Student, part-time",2022
104063.0,13,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Engineering manager,"Employed, full-time",2022
77200.0,13,New Zealand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2022
85315.0,4,Germany,"Other doctoral degree (Ph.D., Ed.D., etc.)",Data scientist or machine learning specialist,"Employed, full-time",2022
,2,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, mobile","Independent contractor, freelancer, or self-employed",2022
,,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2022
16164.0,8,Pakistan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;Project manager","Employed, full-time",2022
64486.0,13,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;DevOps specialist","Employed, full-time",2022
,,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Student, part-time;Employed, part-time",2022
,,United States of America,Primary/elementary school,,"Student, full-time",2022
,,Peru,Some college/university study without earning a degree,"Developer, back-end;Developer, desktop or enterprise applications;Data or business analyst","Not employed, but looking for work",2022
22392.0,Less than 1 year,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Student;Academic researcher,"Employed, full-time",2022
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;Developer, desktop or enterprise applications","Not employed, but looking for work",2022
,3,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications","Employed, full-time",2022
63984.0,10,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end;Developer, desktop or enterprise applications","Employed, full-time",2022
59050.0,8,United Kingdom of Great Britain and Northern Ireland,"Other doctoral degree (Ph.D., Ed.D., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2022
180000.0,32,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end;DevOps specialist;Other (please specify):;Cloud infrastructure engineer","Employed, full-time",2022
,,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Student;Developer, mobile","Student, full-time;Independent contractor, freelancer, or self-employed",2022
53322.0,2,Finland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, QA or test;Developer, embedded applications or devices","Employed, full-time",2022
,3,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, game or graphics","Employed, full-time",2022
80000.0,4,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2022
,Less than 1 year,Bangladesh,Some college/university study without earning a degree,"Developer, front-end;Developer, full-stack;Developer, back-end;Designer","Employed, full-time",2022
111129.0,7,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Database administrator","Employed, full-time",2022
,,Estonia,Something else,,,2022
,18,Japan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Developer, mobile;Data or business analyst","Employed, part-time",2022
165000.0,14,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;DevOps specialist","Employed, full-time",2022
54852.0,6,Sweden,"Other doctoral degree (Ph.D., Ed.D., etc.)","Developer, full-stack","Employed, full-time",2022
162000.0,8,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2022
34068.0,3,Thailand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack","Employed, full-time",2022
376920.0,2,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack","Employed, full-time",2022
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2022
41628.0,2,Poland,Some college/university study without earning a degree,"Developer, back-end","Employed, full-time",2022
100511.0,12,United Kingdom of Great Britain and Northern Ireland,"Other doctoral degree (Ph.D., Ed.D., etc.)","Developer, game or graphics","Independent contractor, freelancer, or self-employed",2022
63986.0,15,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
39540.0,Less than 1 year,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Employed, full-time",2022
,,Switzerland,Some college/university study without earning a degree,,"Student, part-time",2022
,,Austria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,"Employed, full-time",2022
,2,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2022
,8,United States of America,Some college/university study without earning a degree,"Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, mobile","Employed, full-time",2022
,11,Netherlands,Some college/university study without earning a degree,"Developer, full-stack;Developer, back-end;Developer, QA or test;Database administrator;DevOps specialist;System administrator","Employed, full-time;Employed, part-time",2022
58037.0,5,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Data scientist or machine learning specialist;Developer, back-end","Employed, full-time",2022
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Student","Not employed, but looking for work",2022
18000.0,2,Ethiopia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, QA or test","Employed, full-time",2022
36700.0,8,Canada,"Other doctoral degree (Ph.D., Ed.D., etc.)",Data scientist or machine learning specialist;Academic researcher;Scientist,"Employed, full-time",2022
123000.0,16,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2022
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2022
129048.0,10,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices","Employed, full-time",2022
130000.0,30,United States of America,Some college/university study without earning a degree,"Developer, back-end","Employed, full-time",2022
19944.0,Less than 1 year,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2022
96000.0,6,United States of America,"Associate degree (A.A., A.S., etc.)","Developer, full-stack;Cloud infrastructure engineer","Employed, full-time",2022
41058.0,2,Germany,"Associate degree (A.A., A.S., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Project manager","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
,9,Bolivia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Project manager;Designer;Product manager","Employed, full-time;Independent contractor, freelancer, or self-employed",2022
60000.0,30,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Independent contractor, freelancer, or self-employed",2022
,,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, front-end;Designer","Employed, full-time;Student, full-time;Independent contractor, freelancer, or self-employed",2022
,9,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2022
75000.0,Less than 1 year,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Student","Employed, full-time",2022
38948.0,2,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2022
30300.0,7,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time",2022
